Plot,Subplot,Plant,Seeds_GF,Fruit_GF,visits_GF,ID,homo_motif,hete_motif,Real_PR_Multi,Real_PR_Layer,StrengthIn,StrengthOut,DegreeIn,DegreeOut,Delta,Ratio
7,D5,SPRU,1824,76,0,None,0,0,0,0,0,0,0,0,0,1
7,D6,BEMA,60,15,0,None,0,0,0,0,0,0,0,0,0,1
7,D6,CETE,520,2,0,None,0,0,0,0,0,0,0,0,0,1
7,D6,CHFU,64,2,0,None,0,0,0,0,0,0,0,0,0,1
7,D6,MESU,8,8,0,None,0,0,0,0,0,0,0,0,0,1
7,D6,PUPA,70,10,0,None,0,0,0,0,0,0,0,0,0,1
7,D6,SCLA,130,5,0,None,0,0,0,0,0,0,0,0,0,1
7,D6,SOAS,220,4,0,None,0,0,0,0,0,0,0,0,0,1
7,E1,BEMA,64,16,0,None,0,0,0,0,0,0,0,0,0,1
7,E1,PUPA,4,2,0,None,0,0,0,0,0,0,0,0,0,1
7,E1,SOAS,770,14,0,None,0,0,0,0,0,0,0,0,0,1
7,E2,BEMA,104,26,0,None,0,0,0,0,0,0,0,0,0,1
7,E2,CETE,1221,11,0,None,0,0,0,0,0,0,0,0,0,1
7,E2,CHFU,132,4,0,None,0,0,0,0,0,0,0,0,0,1
7,E2,MESU,8,8,0,None,0,0,0,0,0,0,0,0,0,1
7,E2,PUPA,42,14,0,None,0,0,0,0,0,0,0,0,0,1
7,E2,SCLA,31,1,0,None,0,0,0,0,0,0,0,0,0,1
7,E2,SOAS,320,10,0,None,0,0,0,0,0,0,0,0,0,1
7,E2,SPRU,792,33,0,None,0,0,0,0,0,0,0,0,0,1
7,E3,BEMA,64,16,0,None,0,0,0,0,0,0,0,0,0,1
7,E3,CETE,5980,26,0,None,0,0,0,0,0,0,0,0,0,1
7,E3,CHFU,32,2,0,None,0,0,0,0,0,0,0,0,0,1
7,E3,LEMA,53,1,0,None,0,0,0,0,0,0,0,0,0,1
7,E3,MESU,16,16,0,None,0,0,0,0,0,0,0,0,0,1
7,E3,PUPA,32,8,0,None,0,0,0,0,0,0,0,0,0,1
7,E3,SOAS,129,3,0,None,0,0,0,0,0,0,0,0,0,1
7,E3,SPRU,1440,60,0,None,0,0,0,0,0,0,0,0,0,1
7,E4,BEMA,96,24,0,None,0,0,0,0,0,0,0,0,0,1
7,E4,CETE,1554,14,0,None,0,0,0,0,0,0,0,0,0,1
7,E4,MESU,7,7,0,None,0,0,0,0,0,0,0,0,0,1
7,E4,PUPA,7,7,0,None,0,0,0,0,0,0,0,0,0,1
7,E4,SCLA,31,1,0,None,0,0,0,0,0,0,0,0,0,1
7,E4,SOAS,110,2,0,None,0,0,0,0,0,0,0,0,0,1
7,E4,SPRU,1032,43,0,None,0,0,0,0,0,0,0,0,0,1
7,E5,CETE,212,4,0,None,0,0,0,0,0,0,0,0,0,1
7,E5,MESU,7,7,0,None,0,0,0,0,0,0,0,0,0,1
7,E5,PUPA,18,6,0,None,0,0,0,0,0,0,0,0,0,1
7,E5,SCLA,25,1,0,None,0,0,0,0,0,0,0,0,0,1
7,E5,SOAS,55,1,0,None,0,0,0,0,0,0,0,0,0,1
7,E5,SPRU,3840,160,0,None,0,0,0,0,0,0,0,0,0,1
7,E6,CETE,1386,9,0,None,0,0,0,0,0,0,0,0,0,1
7,E6,MESU,14,14,0,None,0,0,0,0,0,0,0,0,0,1
7,E6,PUPA,144,12,0,None,0,0,0,0,0,0,0,0,0,1
7,E6,SCLA,33,3,0,None,0,0,0,0,0,0,0,0,0,1
7,E6,SPRU,2736,114,0,None,0,0,0,0,0,0,0,0,0,1
7,F1,BEMA,36,9,0,None,0,0,0,0,0,0,0,0,0,1
7,F1,CETE,999,9,0,None,0,0,0,0,0,0,0,0,0,1
7,F1,CHFU,32,4,0,None,0,0,0,0,0,0,0,0,0,1
7,F1,MESU,24,24,0,None,0,0,0,0,0,0,0,0,0,1
7,F1,PUPA,30,6,0,None,0,0,0,0,0,0,0,0,0,1
7,F1,SCLA,62,2,0,None,0,0,0,0,0,0,0,0,0,1
7,F1,SOAS,275,5,0,None,0,0,0,0,0,0,0,0,0,1
7,F2,BEMA,44,11,0,None,0,0,0,0,0,0,0,0,0,1
7,F2,MESU,26,26,0,None,0,0,0,0,0,0,0,0,0,1
7,F2,PUPA,60,5,0,None,0,0,0,0,0,0,0,0,0,1
7,F2,SCLA,31,1,0,None,0,0,0,0,0,0,0,0,0,1
7,F2,SOAS,110,2,0,None,0,0,0,0,0,0,0,0,0,1
7,F2,SPRU,1080,45,0,None,0,0,0,0,0,0,0,0,0,1
7,F3,BEMA,64,16,0,None,0,0,0,0,0,0,0,0,0,1
7,F3,CETE,9546,86,0,None,0,0,0,0,0,0,0,0,0,1
7,F3,CHFU,0,2,0,None,0,0,0,0,0,0,0,0,0,1
7,F3,MESU,12.5,12.5,0,None,0,0,0,0,0,0,0,0,0,1
7,F3,PUPA,0,4.5,0,None,0,0,0,0,0,0,0,0,0,1
7,F3,SCLA,31,1,0,None,0,0,0,0,0,0,0,0,0,1
7,F3,SOAS,110,2,0,None,0,0,0,0,0,0,0,0,0,1
7,F3,SPRU,588,28,0,None,0,0,0,0,0,0,0,0,0,1
7,F4,BEMA,108,27,0,None,0,0,0,0,0,0,0,0,0,1
7,F4,CETE,1050,5,0,None,0,0,0,0,0,0,0,0,0,1
7,F4,CHFU,0,1,0,None,0,0,0,0,0,0,0,0,0,1
7,F4,MESU,16,16,0,None,0,0,0,0,0,0,0,0,0,1
7,F4,PUPA,16,16,0,None,0,0,0,0,0,0,0,0,0,1
7,F4,SCLA,31,1,0,None,0,0,0,0,0,0,0,0,0,1
7,F4,SPRU,4700,100,0,None,0,0,0,0,0,0,0,0,0,1
7,F5,BEMA,48,12,0,None,0,0,0,0,0,0,0,0,0,1
7,F5,CETE,910,6.5,0,None,0,0,0,0,0,0,0,0,0,1
7,F5,MESU,27,27,0,None,0,0,0,0,0,0,0,0,0,1
7,F5,PUPA,127.5,8.5,0,None,0,0,0,0,0,0,0,0,0,1
7,F5,SPRU,1440,60,0,None,0,0,0,0,0,0,0,0,0,1
7,F6,BEMA,100,25,0,None,0,0,0,0,0,0,0,0,0,1
7,F6,CETE,0,4.5,0,None,0,0,0,0,0,0,0,0,0,1
7,F6,LEMA,350,7,0,None,0,0,0,0,0,0,0,0,0,1
7,F6,MESU,18.5,18.5,0,None,0,0,0,0,0,0,0,0,0,1
7,F6,PUPA,9.5,9.5,0,None,0,0,0,0,0,0,0,0,0,1
7,F6,SCLA,155,5,0,None,0,0,0,0,0,0,0,0,0,1
7,F6,SOAS,236,4,0,None,0,0,0,0,0,0,0,0,0,1
7,F6,SPRU,0,60,0,None,0,0,0,0,0,0,0,0,0,1
8,A1,BEMA,192,48,0,None,0,0,0,0,0,0,0,0,0,1
8,A1,CETE,1200,6,0,None,0,0,0,0,0,0,0,0,0,1
8,A1,MESU,10,10,0,None,0,0,0,0,0,0,0,0,0,1
8,A1,PUPA,5,5,0,None,0,0,0,0,0,0,0,0,0,1
8,A1,SOAS,330,6,0,None,0,0,0,0,0,0,0,0,0,1
8,A1,SPRU,1104,46,0,None,0,0,0,0,0,0,0,0,0,1
8,A2,BEMA,44,11,0,None,0,0,0,0,0,0,0,0,0,1
8,A2,CETE,1164,6,0,None,0,0,0,0,0,0,0,0,0,1
8,A2,LEMA,406,7,0,None,0,0,0,0,0,0,0,0,0,1
8,A2,MESU,14,14,0,None,0,0,0,0,0,0,0,0,0,1
8,A2,SPRU,2304,96,0,None,0,0,0,0,0,0,0,0,0,1
8,A3,BEMA,64,16,0,None,0,0,0,0,0,0,0,0,0,1
8,A3,CETE,948,12,0,None,0,0,0,0,0,0,0,0,0,1
8,A3,LEMA,290,5,0,None,0,0,0,0,0,0,0,0,0,1
8,A3,MESU,27,27,0,None,0,0,0,0,0,0,0,0,0,1
8,A3,PUPA,72,8,0,None,0,0,0,0,0,0,0,0,0,1
8,A3,SCLA,31,1,0,None,0,0,0,0,0,0,0,0,0,1
8,A3,SOAS,62,1,0,None,0,0,0,0,0,0,0,0,0,1
8,A3,SPRU,1992,83,0,None,0,0,0,0,0,0,0,0,0,1
8,A4,BEMA,48,12,0,None,0,0,0,0,0,0,0,0,0,1
8,A4,CETE,120,12,0,None,0,0,0,0,0,0,0,0,0,1
8,A4,LEMA,464,8,0,None,0,0,0,0,0,0,0,0,0,1
8,A4,PUPA,112,8,0,None,0,0,0,0,0,0,0,0,0,1
8,A4,SCLA,31,1,0,None,0,0,0,0,0,0,0,0,0,1
8,A4,SOAS,275,5,0,None,0,0,0,0,0,0,0,0,0,1
8,A5,BEMA,60,15,0,None,0,0,0,0,0,0,0,0,0,1
8,A5,CETE,737,11,0,None,0,0,0,0,0,0,0,0,0,1
8,A5,MESU,22,22,0,None,0,0,0,0,0,0,0,0,0,1
8,A5,PUPA,224,8,0,None,0,0,0,0,0,0,0,0,0,1
8,A5,SOAS,86,2,0,None,0,0,0,0,0,0,0,0,0,1
8,A5,SPRU,576,24,0,None,0,0,0,0,0,0,0,0,0,1
8,A6,BEMA,40,10,0,None,0,0,0,0,0,0,0,0,0,1
8,A6,CETE,80,8,0,None,0,0,0,0,0,0,0,0,0,1
8,A6,MESU,25,25,0,None,0,0,0,0,0,0,0,0,0,1
8,A6,PUPA,432,12,0,None,0,0,0,0,0,0,0,0,0,1
8,A6,SOAS,66,2,0,None,0,0,0,0,0,0,0,0,0,1
8,A6,SPRU,1008,42,0,None,0,0,0,0,0,0,0,0,0,1
8,B1,BEMA,48,12,0,None,0,0,0,0,0,0,0,0,0,1
8,B1,CETE,1554,14,0,None,0,0,0,0,0,0,0,0,0,1
8,B1,LEMA,116,2,0,None,0,0,0,0,0,0,0,0,0,1
8,B1,MESU,26,26,0,None,0,0,0,0,0,0,0,0,0,1
8,B1,PUPA,275,5,0,None,0,0,0,0,0,0,0,0,0,1
8,B1,SCLA,31,1,0,None,0,0,0,0,0,0,0,0,0,1
8,B1,SPRU,2880,120,0,None,0,0,0,0,0,0,0,0,0,1
8,B2,BEMA,36,9,0,None,0,0,0,0,0,0,0,0,0,1
8,B2,CETE,1088,8,0,None,0,0,0,0,0,0,0,0,0,1
8,B2,MESU,73,73,0,None,0,0,0,0,0,0,0,0,0,1
8,B2,SOAS,220,4,0,None,0,0,0,0,0,0,0,0,0,1
8,B2,SPRU,2304,96,0,None,0,0,0,0,0,0,0,0,0,1
8,B3,BEMA,44,11,0,None,0,0,0,0,0,0,0,0,0,1
8,B3,CHFU,59,1,0,None,0,0,0,0,0,0,0,0,0,1
8,B3,SCLA,155,5,0,None,0,0,0,0,0,0,0,0,0,1
8,B3,SOAS,275,5,0,None,0,0,0,0,0,0,0,0,0,1
8,B3,SPRU,768,32,0,None,0,0,0,0,0,0,0,0,0,1
8,B4,BEMA,60,15,0,None,0,0,0,0,0,0,0,0,0,1
8,B4,CETE,150,3,0,None,0,0,0,0,0,0,0,0,0,1
8,B4,SCLA,31,1,0,None,0,0,0,0,0,0,0,0,0,1
8,B4,SOAS,88,2,0,None,0,0,0,0,0,0,0,0,0,1
8,B5,BEMA,48,12,0,None,0,0,0,0,0,0,0,0,0,1
8,B5,CETE,464,4,0,None,0,0,0,0,0,0,0,0,0,1
8,B5,MESU,47,47,0,None,0,0,0,0,0,0,0,0,0,1
8,B5,SOAS,275,5,0,None,0,0,0,0,0,0,0,0,0,1
8,B6,BEMA,28,7,0,None,0,0,0,0,0,0,0,0,0,1
8,B6,CETE,208,8,0,None,0,0,0,0,0,0,0,0,0,1
8,B6,SOAS,104,1,0,None,0,0,0,0,0,0,0,0,0,1
8,B6,SPRU,336,14,0,None,0,0,0,0,0,0,0,0,0,1
8,C1,BEMA,188,47,0,None,0,0,0,0,0,0,0,0,0,1
8,C1,CETE,80,10,0,None,0,0,0,0,0,0,0,0,0,1
8,C1,PUPA,75,15,0,None,0,0,0,0,0,0,0,0,0,1
8,C1,SOAS,165,3,0,None,0,0,0,0,0,0,0,0,0,1
8,C1,SPRU,3000,125,0,None,0,0,0,0,0,0,0,0,0,1
8,C2,MESU,30,30,0,None,0,0,0,0,0,0,0,0,0,1
8,C2,PUPA,6.5,6.5,0,None,0,0,0,0,0,0,0,0,0,1
8,C2,SCLA,31,1,0,None,0,0,0,0,0,0,0,0,0,1
8,C2,SOAS,110,2,0,None,0,0,0,0,0,0,0,0,0,1
8,C2,SPRU,864,36,0,None,0,0,0,0,0,0,0,0,0,1
8,C3,BEMA,12,3,0,None,0,0,0,0,0,0,0,0,0,1
8,C3,CETE,384,8,0,None,0,0,0,0,0,0,0,0,0,1
8,C3,PUPA,90,3,0,None,0,0,0,0,0,0,0,0,0,1
8,C3,SCLA,62,2,0,None,0,0,0,0,0,0,0,0,0,1
8,C3,SOAS,55,1,0,None,0,0,0,0,0,0,0,0,0,1
8,C4,BEMA,32,8,0,None,0,0,0,0,0,0,0,0,0,1
8,C5,BEMA,28,7,0,None,0,0,0,0,0,0,0,0,0,1
8,C5,CETE,1264,16,0,None,0,0,0,0,0,0,0,0,0,1
8,C5,MESU,11,11,0,None,0,0,0,0,0,0,0,0,0,1
8,C5,PUPA,71.5,6.5,0,None,0,0,0,0,0,0,0,0,0,1
8,C5,SCLA,31,1,0,None,0,0,0,0,0,0,0,0,0,1
8,C5,SPRU,1992,83,0,None,0,0,0,0,0,0,0,0,0,1
8,C6,BEMA,96,24,0,None,0,0,0,0,0,0,0,0,0,1
8,C6,CETE,1944,36,0,None,0,0,0,0,0,0,0,0,0,1
8,C6,MESU,22,22,0,None,0,0,0,0,0,0,0,0,0,1
8,C6,PUPA,253,11,0,None,0,0,0,0,0,0,0,0,0,1
8,C6,SOAS,110,2,0,None,0,0,0,0,0,0,0,0,0,1
8,C6,SPRU,1824,76,0,None,0,0,0,0,0,0,0,0,0,1
8,D1,BEMA,56,14,0,None,0,0,0,0,0,0,0,0,0,1
8,D1,CETE,1110,10,0,None,0,0,0,0,0,0,0,0,0,1
8,D1,MESU,22,22,0,None,0,0,0,0,0,0,0,0,0,1
8,D1,PUPA,456,8,0,None,0,0,0,0,0,0,0,0,0,1
8,D1,SOAS,165,3,0,None,0,0,0,0,0,0,0,0,0,1
8,D1,SPRU,2760,115,0,None,0,0,0,0,0,0,0,0,0,1
8,D2,BEMA,44,11,0,None,0,0,0,0,0,0,0,0,0,1
8,D2,CETE,777,7,0,None,0,0,0,0,0,0,0,0,0,1
8,D2,MESU,15,15,0,None,0,0,0,0,0,0,0,0,0,1
8,D2,SCLA,31,1,0,None,0,0,0,0,0,0,0,0,0,1
8,D2,SOAS,110,2,0,None,0,0,0,0,0,0,0,0,0,1
8,D3,BEMA,20,5,0,None,0,0,0,0,0,0,0,0,0,1
8,D3,CETE,888,8,0,None,0,0,0,0,0,0,0,0,0,1
8,D3,LEMA,75,3,0,None,0,0,0,0,0,0,0,0,0,1
8,D3,MESU,12,12,0,None,0,0,0,0,0,0,0,0,0,1
8,D3,PUPA,64,4,0,None,0,0,0,0,0,0,0,0,0,1
8,D3,SOAS,110,2,0,None,0,0,0,0,0,0,0,0,0,1
8,D4,BEMA,36,9,0,None,0,0,0,0,0,0,0,0,0,1
8,D4,SCLA,62,2,0,None,0,0,0,0,0,0,0,0,0,1
8,D4,SOAS,220,4,0,None,0,0,0,0,0,0,0,0,0,1
8,D5,BEMA,52,13,0,None,0,0,0,0,0,0,0,0,0,1
8,D5,CETE,1332,12,0,None,0,0,0,0,0,0,0,0,0,1
8,D5,MESU,35,35,0,None,0,0,0,0,0,0,0,0,0,1
8,D5,SCLA,62,2,0,None,0,0,0,0,0,0,0,0,0,1
8,D5,SOAS,165,3,0,None,0,0,0,0,0,0,0,0,0,1
8,D5,SPRU,360,15,0,None,0,0,0,0,0,0,0,0,0,1
8,D6,BEMA,160,40,0,None,0,0,0,0,0,0,0,0,0,1
8,D6,CETE,2880,18,0,None,0,0,0,0,0,0,0,0,0,1
8,D6,CHFU,178.5,7,0,None,0,0,0,0,0,0,0,0,0,1
8,D6,MESU,30,30,0,None,0,0,0,0,0,0,0,0,0,1
8,D6,SCLA,62,2,0,None,0,0,0,0,0,0,0,0,0,1
8,D6,SOAS,165,3,0,None,0,0,0,0,0,0,0,0,0,1
8,E1,BEMA,72,18,0,None,0,0,0,0,0,0,0,0,0,1
8,E1,CETE,340,17,0,None,0,0,0,0,0,0,0,0,0,1
8,E1,MESU,17,17,0,None,0,0,0,0,0,0,0,0,0,1
8,E1,SOAS,220,4,0,None,0,0,0,0,0,0,0,0,0,1
8,E1,SPRU,1776,74,0,None,0,0,0,0,0,0,0,0,0,1
8,E2,BEMA,24,6,0,None,0,0,0,0,0,0,0,0,0,1
8,E2,CETE,288,3,0,None,0,0,0,0,0,0,0,0,0,1
8,E2,CHFU,14,2,0,None,0,0,0,0,0,0,0,0,0,1
8,E2,LEMA,58,1,0,None,0,0,0,0,0,0,0,0,0,1
8,E2,MESU,14,14,0,None,0,0,0,0,0,0,0,0,0,1
8,E2,SOAS,55,1,0,None,0,0,0,0,0,0,0,0,0,1
8,E2,SPRU,552,23,0,None,0,0,0,0,0,0,0,0,0,1
8,E3,CETE,880,11,0,None,0,0,0,0,0,0,0,0,0,1
8,E3,MESU,11,11,0,None,0,0,0,0,0,0,0,0,0,1
8,E3,SCLA,31,1,0,None,0,0,0,0,0,0,0,0,0,1
8,E4,BEMA,28,7,0,None,0,0,0,0,0,0,0,0,0,1
8,E4,CETE,1116,12,0,None,0,0,0,0,0,0,0,0,0,1
8,E4,CHFU,224,7,0,None,0,0,0,0,0,0,0,0,0,1
8,E4,MESU,22,22,0,None,0,0,0,0,0,0,0,0,0,1
8,E4,PUPA,0,7,0,None,0,0,0,0,0,0,0,0,0,1
8,E4,SPRU,240,10,0,None,0,0,0,0,0,0,0,0,0,1
8,E5,BEMA,24,6,0,None,0,0,0,0,0,0,0,0,0,1
8,E5,CETE,2444,13,0,None,0,0,0,0,0,0,0,0,0,1
8,E5,CHFU,64,2,0,None,0,0,0,0,0,0,0,0,0,1
8,E5,MESU,10,10,0,None,0,0,0,0,0,0,0,0,0,1
8,E5,SCLA,31,1,0,None,0,0,0,0,0,0,0,0,0,1
8,E5,SOAS,180,4,0,None,0,0,0,0,0,0,0,0,0,1
8,E5,SPRU,1152,48,0,None,0,0,0,0,0,0,0,0,0,1
8,E6,BEMA,16,4,0,None,0,0,0,0,0,0,0,0,0,1
8,E6,CETE,900,6,0,None,0,0,0,0,0,0,0,0,0,1
8,E6,CHFU,32,1,0,None,0,0,0,0,0,0,0,0,0,1
8,E6,LEMA,414,9,0,None,0,0,0,0,0,0,0,0,0,1
8,E6,MESU,27,27,0,None,0,0,0,0,0,0,0,0,0,1
8,E6,PUPA,364,7,0,None,0,0,0,0,0,0,0,0,0,1
8,E6,SOAS,240,4,0,None,0,0,0,0,0,0,0,0,0,1
8,F1,BEMA,152,38,0,None,0,0,0,0,0,0,0,0,0,1
8,F1,SCLA,31,1,0,None,0,0,0,0,0,0,0,0,0,1
8,F1,SOAS,550,10,0,None,0,0,0,0,0,0,0,0,0,1
8,F1,SPRU,1248,52,0,None,0,0,0,0,0,0,0,0,0,1
8,F2,BEMA,88,22,0,None,0,0,0,0,0,0,0,0,0,1
8,F2,SCLA,62,2,0,None,0,0,0,0,0,0,0,0,0,1
8,F2,SPRU,2736,114,0,None,0,0,0,0,0,0,0,0,0,1
8,F3,BEMA,212,53,0,None,0,0,0,0,0,0,0,0,0,1
8,F3,SOAS,110,2,0,None,0,0,0,0,0,0,0,0,0,1
8,F3,SPRU,1032,43,0,None,0,0,0,0,0,0,0,0,0,1
8,F4,SOAS,312,3,0,None,0,0,0,0,0,0,0,0,0,1
8,F4,SPRU,1512,63,0,None,0,0,0,0,0,0,0,0,0,1
8,F5,SOAS,275,5,0,None,0,0,0,0,0,0,0,0,0,1
8,F5,SPRU,816,34,0,None,0,0,0,0,0,0,0,0,0,1
8,F6,BEMA,20,5,0,None,0,0,0,0,0,0,0,0,0,1
8,F6,CHFU,46,2,0,None,0,0,0,0,0,0,0,0,0,1
8,F6,SOAS,255,3,0,None,0,0,0,0,0,0,0,0,0,1
9,A1,BEMA,76,19,0,None,0,0,0,0,0,0,0,0,0,1
9,A1,PUPA,115,5,0,None,0,0,0,0,0,0,0,0,0,1
9,A1,SCLA,204,6,0,None,0,0,0,0,0,0,0,0,0,1
9,A1,SOAS,660,12,0,None,0,0,0,0,0,0,0,0,0,1
9,A2,BEMA,48,12,0,None,0,0,0,0,0,0,0,0,0,1
9,A2,CETE,1776,16,0,None,0,0,0,0,0,0,0,0,0,1
9,A2,CHMI,105,7.5,0,None,0,0,0,0,0,0,0,0,0,1
9,A2,SCLA,228,6,0,None,0,0,0,0,0,0,0,0,0,1
9,A2,SOAS,1210,22,0,None,0,0,0,0,0,0,0,0,0,1
9,A3,BEMA,32,8,0,None,0,0,0,0,0,0,0,0,0,1
9,A3,CETE,528,3,0,None,0,0,0,0,0,0,0,0,0,1
9,A3,SCLA,380,10,0,None,0,0,0,0,0,0,0,0,0,1
9,A3,SOAS,1430,26,0,None,0,0,0,0,0,0,0,0,0,1
9,A4,BEMA,32,8,0,None,0,0,0,0,0,0,0,0,0,1
9,A4,CETE,1188,9,0,None,0,0,0,0,0,0,0,0,0,1
9,A4,SCLA,93,3,0,None,0,0,0,0,0,0,0,0,0,1
9,A4,SOAS,1430,26,0,None,0,0,0,0,0,0,0,0,0,1
9,A5,CETE,804,6,0,None,0,0,0,0,0,0,0,0,0,1
9,A5,MESU,6,6,0,None,0,0,0,0,0,0,0,0,0,1
9,A5,SCLA,288,6,0,None,0,0,0,0,0,0,0,0,0,1
9,A5,SOAS,715,13,0,None,0,0,0,0,0,0,0,0,0,1
9,A6,CETE,74,2,0,None,0,0,0,0,0,0,0,0,0,1
9,A6,LEMA,580,10,0,None,0,0,0,0,0,0,0,0,0,1
9,A6,SCLA,124,4,0,None,0,0,0,0,0,0,0,0,0,1
9,A6,SOAS,385,7,0,None,0,0,0,0,0,0,0,0,0,1
9,B1,BEMA,24,6,0,None,0,0,0,0,0,0,0,0,0,1
9,B1,CETE,1776,16,0,None,0,0,0,0,0,0,0,0,0,1
9,B1,CHMI,56,4,0,None,0,0,0,0,0,0,0,0,0,1
9,B1,SCLA,155,5,0,None,0,0,0,0,0,0,0,0,0,1
9,B1,SOAS,1210,22,0,None,0,0,0,0,0,0,0,0,0,1
9,B2,CETE,3552,24,0,None,0,0,0,0,0,0,0,0,0,1
9,B2,SCLA,261,9,0,None,0,0,0,0,0,0,0,0,0,1
9,B2,SOAS,990,18,0,None,0,0,0,0,0,0,0,0,0,1
9,B3,BEMA,16,4,0,None,0,0,0,0,0,0,0,0,0,1
9,B3,CETE,555,5,0,None,0,0,0,0,0,0,0,0,0,1
9,B3,SCLA,363,6,0,None,0,0,0,0,0,0,0,0,0,1
9,B4,BEMA,12,3,0,None,0,0,0,0,0,0,0,0,0,1
9,B4,CETE,900,12,0,None,0,0,0,0,0,0,0,0,0,1
9,B4,SCLA,155,5,0,None,0,0,0,0,0,0,0,0,0,1
9,B4,SOAS,1155,21,0,None,0,0,0,0,0,0,0,0,0,1
9,B5,CETE,1110,10,0,None,0,0,0,0,0,0,0,0,0,1
9,B5,CHFU,64,2,0,None,0,0,0,0,0,0,0,0,0,1
9,B5,SCLA,93,3,0,None,0,0,0,0,0,0,0,0,0,1
9,B5,SOAS,825,15,0,None,0,0,0,0,0,0,0,0,0,1
9,B6,BEMA,28,7,0,None,0,0,0,0,0,0,0,0,0,1
9,B6,CETE,1887,17,0,None,0,0,0,0,0,0,0,0,0,1
9,B6,LEMA,116,2,0,None,0,0,0,0,0,0,0,0,0,1
9,B6,SCLA,396,9,0,None,0,0,0,0,0,0,0,0,0,1
9,B6,SOAS,3960,72,0,None,0,0,0,0,0,0,0,0,0,1
9,C1,BEMA,144,36,0,None,0,0,0,0,0,0,0,0,0,1
9,C1,CETE,444,4,0,None,0,0,0,0,0,0,0,0,0,1
9,C1,SCLA,155,5,0,None,0,0,0,0,0,0,0,0,0,1
9,C1,SOAS,1540,28,0,None,0,0,0,0,0,0,0,0,0,1
9,C2,CETE,703,6.333333333333333,0,None,0,0,0,0,0,0,0,0,0,1
9,C2,SCLA,155,5,0,None,0,0,0,0,0,0,0,0,0,1
9,C2,SOAS,1430,26,0,None,0,0,0,0,0,0,0,0,0,1
9,C3,SOAS,1045,19,0,None,0,0,0,0,0,0,0,0,0,1
9,C4,SCLA,248,8,0,None,0,0,0,0,0,0,0,0,0,1
9,C4,SOAS,770,14,0,None,0,0,0,0,0,0,0,0,0,1
9,C5,SCLA,224,4,0,None,0,0,0,0,0,0,0,0,0,1
9,C5,SOAS,220,4,0,None,0,0,0,0,0,0,0,0,0,1
9,C6,CHFU,96,3,0,None,0,0,0,0,0,0,0,0,0,1
9,C6,SCLA,124,4,0,None,0,0,0,0,0,0,0,0,0,1
9,D1,BEMA,28,7,0,None,0,0,0,0,0,0,0,0,0,1
9,D2,BEMA,16,4,0,None,0,0,0,0,0,0,0,0,0,1
9,D2,CETE,1110,10,0,None,0,0,0,0,0,0,0,0,0,1
9,D2,PUPA,42,7,0,None,0,0,0,0,0,0,0,0,0,1
9,D2,SOAS,1540,28,0,None,0,0,0,0,0,0,0,0,0,1
9,D3,BEMA,48,12,0,None,0,0,0,0,0,0,0,0,0,1
9,D3,CETE,1221,11,0,None,0,0,0,0,0,0,0,0,0,1
9,D3,SOAS,880,16,0,None,0,0,0,0,0,0,0,0,0,1
9,D4,CETE,333,3,0,None,0,0,0,0,0,0,0,0,0,1
9,D5,BEMA,56,14,0,None,0,0,0,0,0,0,0,0,0,1
9,D5,CETE,555,5,0,None,0,0,0,0,0,0,0,0,0,1
9,D5,SCLA,558,18,0,None,0,0,0,0,0,0,0,0,0,1
9,D5,SOAS,1485,27,0,None,0,0,0,0,0,0,0,0,0,1
9,D6,BEMA,80,20,0,None,0,0,0,0,0,0,0,0,0,1
9,D6,CHMI,56,4,0,None,0,0,0,0,0,0,0,0,0,1
9,D6,SCLA,310,10,0,None,0,0,0,0,0,0,0,0,0,1
9,D6,SOAS,1760,32,0,None,0,0,0,0,0,0,0,0,0,1
9,E1,BEMA,80,20,0,None,0,0,0,0,0,0,0,0,0,1
9,E1,CETE,1887,17,0,None,0,0,0,0,0,0,0,0,0,1
9,E1,SOAS,715,13,0,None,0,0,0,0,0,0,0,0,0,1
9,E2,BEMA,72,18,0,None,0,0,0,0,0,0,0,0,0,1
9,E2,PUPA,966,21,0,None,0,0,0,0,0,0,0,0,0,1
9,E2,SOAS,110,2,0,None,0,0,0,0,0,0,0,0,0,1
9,E2,SPRU,432,18,0,None,0,0,0,0,0,0,0,0,0,1
9,E3,BEMA,24,6,0,None,0,0,0,0,0,0,0,0,0,1
9,E3,CETE,777,7,0,None,0,0,0,0,0,0,0,0,0,1
9,E3,SOAS,275,5,0,None,0,0,0,0,0,0,0,0,0,1
9,E4,BEMA,32,8,0,None,0,0,0,0,0,0,0,0,0,1
9,E4,CETE,2053.5,18.5,0,None,0,0,0,0,0,0,0,0,0,1
9,E4,SCLA,527,17,0,None,0,0,0,0,0,0,0,0,0,1
9,E5,BEMA,40,10,0,None,0,0,0,0,0,0,0,0,0,1
9,E5,CETE,555,5,0,None,0,0,0,0,0,0,0,0,0,1
9,E5,PUPA,0,9.5,0,None,0,0,0,0,0,0,0,0,0,1
9,E5,SCLA,155,5,0,None,0,0,0,0,0,0,0,0,0,1
9,E5,SOAS,1320,24,0,None,0,0,0,0,0,0,0,0,0,1
9,E6,BEMA,16,4,0,None,0,0,0,0,0,0,0,0,0,1
9,E6,PUPA,121,11,0,None,0,0,0,0,0,0,0,0,0,1
9,E6,SCLA,60,3,0,None,0,0,0,0,0,0,0,0,0,1
